date,competition,season,stage,team,confederation,opponent,home_away,goals_for,goals_against,result,shots,shots_on_target,shots_off_target,possession_pct,corners,fouls,yellow_cards,red_cards,saves,offsides,passes,pass_accuracy_pct,xg,venue,referee,neutral,qualified_wc2026,elo_pre,opp_elo_pre,elo_win_prob,elo_post,elo_change
2024-10-12,African Cup of Nations qualification,2024,Qualification,Morocco,CAF,Central African Republic,home,5,0,W,,,,,,,,,,,,,,"Oujda, Morocco",,False,True,1870.4,1457.1,0.9505,1874.4,4.0
2024-10-15,African Cup of Nations qualification,2024,Qualification,Morocco,CAF,Central African Republic,home,4,0,W,,,,,,,,,,,,,,"Oujda, Morocco",,False,True,1874.4,1453.1,0.9526,1877.9,3.6
2024-11-15,African Cup of Nations qualification,2024,Qualification,Morocco,CAF,Gabon,away,5,1,W,,,,,,,,,,,,,,"Franceville, Gabon",,False,True,1877.9,1560.4,0.7777,1894.6,16.7
2024-11-18,African Cup of Nations qualification,2024,Qualification,Morocco,CAF,Lesotho,home,7,0,W,,,,,,,,,,,,,,"Oujda, Morocco",,False,True,1894.6,1374.0,0.9727,1897.1,2.5
2025-03-21,FIFA World Cup qualification,2025,Qualification,Morocco,CAF,Niger,home,2,1,W,,,,,,,,,,,,,,"Oujda, Morocco",,False,True,1897.1,1436.4,0.9619,1898.6,1.5
2025-03-25,FIFA World Cup qualification,2025,Qualification,Morocco,CAF,Tanzania,home,2,0,W,,,,,,,,,,,,,,"Oujda, Morocco",,False,True,1898.6,1481.3,0.9516,1901.5,2.9
2025-06-06,Friendly,2025,Tournament/Friendly,Morocco,CAF,Tunisia,home,2,0,W,,,,,,,,,,,,,,"Fez, Morocco",,False,True,1901.5,1728.0,0.8284,1906.6,5.1
2025-06-09,Friendly,2025,Tournament/Friendly,Morocco,CAF,Benin,home,1,0,W,,,,,,,,,,,,,,"Fez, Morocco",,False,True,1906.6,1519.9,0.9428,1907.8,1.1
2025-09-05,FIFA World Cup qualification,2025,Qualification,Morocco,CAF,Niger,home,5,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1907.8,1456.6,0.9598,1911.0,3.2
2025-09-08,FIFA World Cup qualification,2025,Qualification,Morocco,CAF,Zambia,away,2,0,W,,,,,,,,,,,,,,"Ndola, Zambia",,False,True,1911.0,1587.4,0.7836,1924.0,13.0
2025-10-09,Friendly,2025,Tournament/Friendly,Morocco,CAF,Bahrain,home,1,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1924.0,1560.0,0.9353,1925.3,1.3
2025-10-14,FIFA World Cup qualification,2025,Qualification,Morocco,CAF,Congo,home,1,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1925.3,1329.5,0.9821,1926.0,0.7
2025-11-14,Friendly,2025,Tournament/Friendly,Morocco,CAF,Mozambique,home,1,0,W,,,,,,,,,,,,,,"Tangier, Morocco",,False,True,1926.0,1520.4,0.9484,1927.0,1.0
2025-11-18,Friendly,2025,Tournament/Friendly,Morocco,CAF,Uganda,home,4,0,W,,,,,,,,,,,,,,"Tangier, Morocco",,False,True,1927.0,1554.0,0.9384,1929.3,2.3
2025-12-02,Arab Cup,2025,Tournament/Friendly,Morocco,CAF,Comoros,neutral,3,1,W,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1929.3,1492.3,0.9253,1932.7,3.4
2025-12-05,Arab Cup,2025,Tournament/Friendly,Morocco,CAF,Oman,neutral,0,0,D,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1932.7,1568.9,0.8903,1921.0,-11.7
2025-12-08,Arab Cup,2025,Tournament/Friendly,Morocco,CAF,Saudi Arabia,neutral,1,0,W,,,,,,,,,,,,,,"Lusail, Qatar",,True,True,1921.0,1718.0,0.7628,1928.1,7.1
2025-12-11,Arab Cup,2025,Tournament/Friendly,Morocco,CAF,Syria,neutral,1,0,W,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1928.1,1617.1,0.8569,1932.4,4.3
2025-12-15,Arab Cup,2025,Tournament/Friendly,Morocco,CAF,United Arab Emirates,neutral,3,0,W,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1932.4,1674.0,0.8157,1942.1,9.7
2025-12-18,Arab Cup,2025,Tournament/Friendly,Morocco,CAF,Jordan,neutral,3,2,W,,,,,,,,,,,,,,"Lusail, Qatar",,True,True,1942.1,1792.8,0.7025,1951.0,8.9
2025-12-21,African Cup of Nations,2025,Tournament/Friendly,Morocco,CAF,Comoros,home,2,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1951.0,1468.2,0.9663,1953.5,2.5
2025-12-26,African Cup of Nations,2025,Tournament/Friendly,Morocco,CAF,Mali,home,1,1,D,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1953.5,1717.4,0.8738,1934.8,-18.7
2025-12-29,African Cup of Nations,2025,Tournament/Friendly,Morocco,CAF,Zambia,home,3,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1934.8,1555.3,0.9405,1940.0,5.2
2026-01-04,African Cup of Nations,2026,Tournament/Friendly,Morocco,CAF,Tanzania,home,1,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1940.0,1444.4,0.9686,1941.6,1.6
2026-01-09,African Cup of Nations,2026,Tournament/Friendly,Morocco,CAF,Cameroon,home,2,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1941.6,1725.1,0.8608,1952.1,10.4
2026-01-14,African Cup of Nations,2026,Tournament/Friendly,Morocco,CAF,Nigeria,home,0,0,D,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1952.1,1854.1,0.7576,1939.2,-12.9
2026-01-18,African Cup of Nations,2026,Tournament/Friendly,Morocco,CAF,Senegal,home,3,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1939.2,1950.6,0.6247,1972.0,32.8
2026-03-27,Friendly,2026,Tournament/Friendly,Morocco,CAF,Ecuador,neutral,1,1,D,,,,,,,,,,,,,,"Madrid, Spain",,True,True,1972.0,2018.9,0.4329,1973.4,1.3
2026-03-31,Friendly,2026,Tournament/Friendly,Morocco,CAF,Paraguay,neutral,2,1,W,,,,,,,,,,,,,,"Lens, France",,True,True,1973.4,1922.7,0.5723,1981.9,8.6
2026-05-26,Friendly,2026,Tournament/Friendly,Morocco,CAF,Burundi,home,5,0,W,,,,,,,,,,,,,,"Salé, Morocco",,False,True,1981.9,1387.0,0.982,1982.6,0.7
2026-06-02,Friendly,2026,Tournament/Friendly,Morocco,CAF,Madagascar,home,4,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,False,True,1982.6,1509.7,0.9644,1984.0,1.3
2026-06-07,Friendly,2026,Tournament/Friendly,Morocco,CAF,Norway,neutral,1,1,D,,,,,,,,,,,,,,"Harrison, United States",,True,True,1984.0,1968.1,0.5228,1983.5,-0.5
2022-03-26,Friendly,2022,Tournament/Friendly,Netherlands,UEFA,Denmark,home,4,2,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,1971.0,1983.6,0.6232,1982.3,11.3
2022-03-29,Friendly,2022,Tournament/Friendly,Netherlands,UEFA,Germany,home,1,1,D,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,1982.3,2011.1,0.6011,1980.3,-2.0
2022-06-03,UEFA Nations League,2022,Tournament/Friendly,Netherlands,UEFA,Belgium,away,4,1,W,,,,,,,,,,,,,,"Brussels, Belgium",,False,True,1980.3,2127.8,0.1939,2036.7,56.4
2022-06-08,UEFA Nations League,2022,Tournament/Friendly,Netherlands,UEFA,Wales,away,2,1,W,,,,,,,,,,,,,,"Cardiff, Wales",,False,True,2036.7,1882.5,0.5774,2053.6,16.9
2022-06-11,UEFA Nations League,2022,Tournament/Friendly,Netherlands,UEFA,Poland,home,2,2,D,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2053.6,1850.8,0.8511,2039.6,-14.0
2022-06-14,UEFA Nations League,2022,Tournament/Friendly,Netherlands,UEFA,Wales,home,3,2,W,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2039.6,1872.1,0.8234,2046.6,7.1
2022-09-22,UEFA Nations League,2022,Tournament/Friendly,Netherlands,UEFA,Poland,away,2,0,W,,,,,,,,,,,,,,"Warsaw, Poland",,False,True,2046.6,1851.1,0.6342,2068.6,22.0
2022-09-25,UEFA Nations League,2022,Tournament/Friendly,Netherlands,UEFA,Belgium,home,1,0,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2068.6,2095.5,0.6036,2084.4,15.9
2022-11-21,FIFA World Cup,2022,Tournament/Friendly,Netherlands,UEFA,Senegal,neutral,2,0,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,2084.4,1812.6,0.827,2100.0,15.6
2022-11-25,FIFA World Cup,2022,Tournament/Friendly,Netherlands,UEFA,Ecuador,neutral,1,1,D,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,2100.0,1945.9,0.7083,2087.5,-12.5
2022-11-29,FIFA World Cup,2022,Tournament/Friendly,Netherlands,UEFA,Qatar,away,2,0,W,,,,,,,,,,,,,,"Al Khor, Qatar",,False,True,2087.5,1690.1,0.8471,2101.3,13.8
2022-12-03,FIFA World Cup,2022,Tournament/Friendly,Netherlands,UEFA,USA,neutral,3,1,W,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,2101.3,1932.8,0.725,2126.0,24.7
2022-12-09,FIFA World Cup,2022,Tournament/Friendly,Netherlands,UEFA,Argentina,neutral,2,2,D,,,,,,,,,,,,,,"Lusail, Qatar",,True,True,2126.0,2183.5,0.418,2130.9,4.9
2023-03-24,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,France,away,0,4,L,,,,,,,,,,,,,,"Paris, France",,False,True,2130.9,2136.5,0.3526,2104.5,-26.4
2023-03-27,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,Gibraltar,home,3,0,W,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2104.5,1171.0,0.9974,2104.7,0.2
2023-06-14,UEFA Nations League,2023,Tournament/Friendly,Netherlands,UEFA,Croatia,home,2,4,L,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2104.7,2019.5,0.7438,2060.0,-44.6
2023-06-18,UEFA Nations League,2023,Tournament/Friendly,Netherlands,UEFA,Italy,home,2,3,L,,,,,,,,,,,,,,"Enschede, Netherlands",,False,True,2060.0,1989.3,0.7277,2030.9,-29.1
2023-09-07,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,Greece,home,3,0,W,,,,,,,,,,,,,,"Eindhoven, Netherlands",,False,True,2030.9,1746.3,0.9015,2037.8,6.9
2023-09-10,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,Republic of Ireland,away,2,1,W,,,,,,,,,,,,,,"Dublin, Republic of Ireland",,False,True,2037.8,1707.1,0.7905,2046.2,8.4
2023-10-13,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,France,home,1,2,L,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2046.2,2159.0,0.4815,2026.9,-19.3
2023-10-16,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,Greece,away,1,0,W,,,,,,,,,,,,,,"Athens, Greece",,False,True,2026.9,1775.9,0.7046,2038.8,11.8
2023-11-18,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,Republic of Ireland,home,1,0,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2038.8,1667.8,0.9377,2041.2,2.5
2023-11-21,UEFA Euro qualification,2023,Qualification,Netherlands,UEFA,Gibraltar,neutral,6,0,W,,,,,,,,,,,,,,"Faro-Loulé, Portugal",,True,True,2041.2,1158.4,0.9938,2041.8,0.5
2024-03-22,Friendly,2024,Tournament/Friendly,Netherlands,UEFA,Scotland,home,4,0,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2041.8,1847.2,0.845,2047.6,5.8
2024-03-26,Friendly,2024,Tournament/Friendly,Netherlands,UEFA,Germany,away,1,2,L,,,,,,,,,,,,,,"Frankfurt, Germany",,False,True,2047.6,1975.4,0.4601,2038.4,-9.2
2024-06-06,Friendly,2024,Tournament/Friendly,Netherlands,UEFA,Canada,home,4,0,W,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2038.4,1831.4,0.8541,2043.9,5.5
2024-06-10,Friendly,2024,Tournament/Friendly,Netherlands,UEFA,Iceland,home,4,0,W,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2043.9,1620.5,0.9531,2045.6,1.8
2024-06-16,UEFA Euro,2024,Tournament/Friendly,Netherlands,UEFA,Poland,neutral,2,1,W,,,,,,,,,,,,,,"Hamburg, Germany",,True,True,2045.6,1800.2,0.8042,2055.4,9.8
2024-06-21,UEFA Euro,2024,Tournament/Friendly,Netherlands,UEFA,France,neutral,0,0,D,,,,,,,,,,,,,,"Leipzig, Germany",,True,True,2055.4,2145.9,0.3726,2061.8,6.4
2024-06-25,UEFA Euro,2024,Tournament/Friendly,Netherlands,UEFA,Austria,neutral,2,3,L,,,,,,,,,,,,,,"Berlin, Germany",,True,True,2061.8,1926.3,0.6857,2027.5,-34.3
2024-07-02,UEFA Euro,2024,Tournament/Friendly,Netherlands,UEFA,Romania,neutral,3,0,W,,,,,,,,,,,,,,"Munich, Germany",,True,True,2027.5,1753.8,0.8286,2042.5,15.0
2024-07-06,UEFA Euro,2024,Tournament/Friendly,Netherlands,UEFA,Turkey,neutral,2,1,W,,,,,,,,,,,,,,"Berlin, Germany",,True,True,2042.5,1869.4,0.7304,2056.0,13.5
2024-07-10,UEFA Euro,2024,Tournament/Friendly,Netherlands,UEFA,England,neutral,1,2,L,,,,,,,,,,,,,,"Dortmund, Germany",,True,True,2056.0,2031.3,0.5354,2029.2,-26.8
2024-09-07,UEFA Nations League,2024,Tournament/Friendly,Netherlands,UEFA,Bosnia & Herzegovina,home,5,2,W,,,,,,,,,,,,,,"Eindhoven, Netherlands",,False,True,2029.2,1525.5,0.97,2031.3,2.1
2024-09-10,UEFA Nations League,2024,Tournament/Friendly,Netherlands,UEFA,Germany,home,2,2,D,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2031.3,2009.7,0.6682,2024.6,-6.7
2024-10-11,UEFA Nations League,2024,Tournament/Friendly,Netherlands,UEFA,Hungary,away,1,1,D,,,,,,,,,,,,,,"Budapest, Hungary",,False,True,2024.6,1819.7,0.6465,2018.7,-5.9
2024-10-14,UEFA Nations League,2024,Tournament/Friendly,Netherlands,UEFA,Germany,away,0,1,L,,,,,,,,,,,,,,"Munich, Germany",,False,True,2018.7,2020.5,0.3576,2004.4,-14.3
2024-11-16,UEFA Nations League,2024,Tournament/Friendly,Netherlands,UEFA,Hungary,home,4,0,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2004.4,1840.6,0.8203,2017.9,13.5
2024-11-19,UEFA Nations League,2024,Tournament/Friendly,Netherlands,UEFA,Bosnia & Herzegovina,away,1,1,D,,,,,,,,,,,,,,"Zenica, Bosnia and Herzegovina",,False,True,2017.9,1518.2,0.9089,2001.5,-16.4
2025-03-20,UEFA Nations League,2025,Tournament/Friendly,Netherlands,UEFA,Spain,home,2,2,D,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2001.5,2232.9,0.3194,2008.8,7.2
2025-03-23,UEFA Nations League,2025,Tournament/Friendly,Netherlands,UEFA,Spain,away,3,3,D,,,,,,,,,,,,,,"Valencia, Spain",,False,True,2008.8,2225.7,0.1389,2023.2,14.4
2025-06-07,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Finland,away,2,0,W,,,,,,,,,,,,,,"Helsinki, Finland",,False,True,2023.2,1592.1,0.8705,2031.0,7.8
2025-06-10,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Malta,home,8,0,W,,,,,,,,,,,,,,"Groningen, Netherlands",,False,True,2031.0,1302.1,0.9916,2031.8,0.8
2025-09-04,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Poland,home,1,1,D,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2031.8,1735.5,0.9073,2015.5,-16.3
2025-09-07,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Lithuania,away,3,2,W,,,,,,,,,,,,,,"Kaunas, Lithuania",,False,True,2015.5,1338.1,0.9652,2016.9,1.4
2025-10-09,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Malta,away,4,0,W,,,,,,,,,,,,,,"Ta' Qali, Malta",,False,True,2016.9,1310.9,0.9704,2019.1,2.2
2025-10-12,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Finland,home,4,0,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2019.1,1599.6,0.9521,2022.7,3.6
2025-11-14,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Poland,away,1,1,D,,,,,,,,,,,,,,"Warsaw, Poland",,False,True,2022.7,1778.4,0.6964,2014.8,-7.9
2025-11-17,FIFA World Cup qualification,2025,Qualification,Netherlands,UEFA,Lithuania,home,4,0,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2014.8,1330.8,0.9892,2015.6,0.8
2026-03-27,Friendly,2026,Tournament/Friendly,Netherlands,UEFA,Norway,home,2,1,W,,,,,,,,,,,,,,"Amsterdam, Netherlands",,False,True,2015.6,1972.8,0.6947,2021.7,6.1
2026-03-31,Friendly,2026,Tournament/Friendly,Netherlands,UEFA,Ecuador,home,1,1,D,,,,,,,,,,,,,,"Eindhoven, Netherlands",,False,True,2021.7,2017.6,0.6456,2018.8,-2.9
2026-06-03,Friendly,2026,Tournament/Friendly,Netherlands,UEFA,Algeria,home,0,1,L,,,,,,,,,,,,,,"Rotterdam, Netherlands",,False,True,2018.8,1855.7,0.8197,2002.4,-16.4
2026-06-08,Friendly,2026,Tournament/Friendly,Netherlands,UEFA,Uzbekistan,neutral,2,1,W,,,,,,,,,,,,,,"New York, United States",,True,True,2002.4,1825.4,0.7348,2007.7,5.3
2022-01-28,Friendly,2022,Tournament/Friendly,New Zealand,OFC,Jordan,neutral,1,3,L,,,,,,,,,,,,,,"Abu Dhabi, United Arab Emirates",,True,True,1700.9,1635.8,0.5926,1683.1,-17.8
2022-03-18,FIFA World Cup qualification,2022,Qualification,New Zealand,OFC,Papua New Guinea,neutral,1,0,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1683.1,1495.6,0.7464,1693.3,10.1
2022-03-21,FIFA World Cup qualification,2022,Qualification,New Zealand,OFC,Fiji,neutral,4,0,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1693.3,1581.0,0.6562,1719.1,25.8
2022-03-24,FIFA World Cup qualification,2022,Qualification,New Zealand,OFC,New Caledonia,neutral,7,1,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1719.1,1566.3,0.7067,1744.0,24.9
2022-03-27,FIFA World Cup qualification,2022,Qualification,New Zealand,OFC,Tahiti,neutral,1,0,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1744.0,1501.6,0.8015,1751.9,7.9
2022-03-30,FIFA World Cup qualification,2022,Qualification,New Zealand,OFC,Solomon Islands,neutral,5,0,W,,,,,,,,,,,,,,"Doha, Qatar",,True,True,1751.9,1570.0,0.7403,1772.7,20.8
